 101060,0.9999941
 106900,0.9999882
 111990,0.9999822
 126330,0.9999585
 154960,0.9999348
 211780,0.9998638
 211850,0.9997038
 211860,0.9996920
 211870,0.9996624
 211880,0.9996387
 211890,0.9994669
 211910,0.9994018
 211940,0.9993544
 212010,0.9992596
 212070,0.9992063
 212140,0.9991767
 212220,0.9991471
 212230,0.9991352
 212240,0.9990819
 212270,0.9990701
 212290,0.9990108
 212320,0.9990049
 212340,0.9989575
 212360,0.9988450
 212420,0.9986969
 212450,0.9986317
 212480,0.9985784
 212500,0.9985370
 212510,0.9985133
 212520,0.9985014
 212530,0.9984422
 212580,0.9983711
 212590,0.9983593
 212650,0.9983534
 212660,0.9982823
 212680,0.9982764
 212700,0.9981460
 212710,0.9981046
 212720,0.9979683
 212730,0.9978854
 212740,0.9978795
 212750,0.9978558
 212760,0.9977966
 212790,0.9977847
 212800,0.9976959
 212820,0.9976544
 212850,0.9975952
 212860,0.9975419
 212900,0.9974590
 212950,0.9974234
 212990,0.9973938
 213020,0.9973760
 213030,0.9973168
 213040,0.9516312
 213050,0.9515424
 213060,0.9514891
 213070,0.9514299
 213080,0.9513884
 213090,0.9513529
 213100,0.9504525
 213110,0.9504407
 213120,0.9504170
 213130,0.9503637
 213140,0.9503222
 213150,0.9502393
 213160,0.9501978
 213170,0.9501090
 213180,0.9500853
 213190,0.9500675
 213200,0.9499905
 213210,0.9499609
 213230,0.9498780
 213240,0.9492324
 213250,0.9492027
 213280,0.9491968
 213290,0.9491850
 213310,0.9491613
 213330,0.9491494
 213340,0.9491376
 213350,0.9491080
 213360,0.9491020
 213370,0.9490961
 213410,0.9490843
 213430,0.9489836
 213440,0.9489777
 213460,0.9489480
 213490,0.9488947
 213500,0.9488829
 213510,0.9488770
 213540,0.9488651
 213550,0.9488533
 213570,0.9488414
 213580,0.9488177
 213590,0.9488000
 213600,0.9487881
 213630,0.9487467
 213650,0.9487348
 213660,0.9486815
 213670,0.9486756
 213690,0.9486400
 213700,0.9486341
 213720,0.9486223
 213730,0.9484801
 213740,0.9484683
 213750,0.9484623
 213770,0.9484150
 213780,0.9484031
 213790,0.9483972
 213800,0.9483913
 213830,0.9483735
 213850,0.9483676
 213880,0.9483616
 213890,0.9481484
 213900,0.9481366
 213910,0.9481188
 213930,0.9481129
 213940,0.9481069
 213960,0.9481010
 213970,0.9480773
 214000,0.9480240
 214020,0.9479944
 214030,0.9479826
 214040,0.9479529
 214050,0.9479411
 214060,0.9479352
 214080,0.9478049
 214090,0.9477930
 214100,0.9476390
 214110,0.9474258
 214130,0.9473606
 214140,0.9473429
 214150,0.9473192
 214160,0.9472481
 214180,0.9472244
 214190,0.9472007
 214200,0.9471237
 214210,0.9471059
 214220,0.9469638
 214230,0.9469164
 214240,0.9468394
 214260,0.9468275
 214270,0.9467032
 214290,0.9466025
 214300,0.9465965
 214320,0.9465906
 214330,0.9465847
 214340,0.9465314
 214350,0.9464721
 214380,0.9464485
 214390,0.9464366
 214400,0.9463478
 214430,0.9463359
 214440,0.9463004
 214450,0.9462352
 214460,0.9461345
 214500,0.9460990
 214520,0.9459924
 214530,0.9459391
 214580,0.9458976
 214600,0.9458147
 214610,0.9457436
 214620,0.9457140
 214630,0.9456251
 214650,0.9455896
 214690,0.9455244
 214700,0.9455007
 214710,0.9454948
 214720,0.9453586
 214740,0.9450624
 214750,0.9448373
 214760,0.9446952
 214770,0.9444346
 214780,0.9443102
 214790,0.9442273
 214800,0.9441384
 214810,0.9438304
 214820,0.9438245
 214830,0.9437889
 214840,0.9436468
 214850,0.9435283
 214860,0.9433921
 214870,0.9432499
 214880,0.9431729
 214890,0.9430426
 214900,0.9429360
 214910,0.9428827
 214920,0.9427998
 214930,0.9427583
 214940,0.9427405
 214950,0.9426517
 214960,0.9426221
 214970,0.9425214
 214980,0.9424918
 214990,0.9423674
 215000,0.9422371
 215010,0.9422311
 215020,0.9422252
 215030,0.9421482
 215040,0.9421008
 215050,0.9420949
 215090,0.9420771
 215100,0.9420594
 215120,0.9419824
 215130,0.9418698
 215140,0.9418224
 215150,0.9416448
 215160,0.9415677
 215170,0.9415085
 215180,0.9414552
 215190,0.9411887
 215200,0.9411235
 215210,0.9411176
 215220,0.9410228
 215230,0.9410169
 215240,0.9408688
 215250,0.9407503
 215260,0.9404601
 215270,0.9402350
 215280,0.9401284
 215290,0.9399685
 215300,0.9398323
 215310,0.9396901
 215320,0.9396664
 215330,0.9395242
 215340,0.9395065
 215350,0.9393229
 215360,0.9392932
 215370,0.9392636
 215380,0.9391866
 215390,0.9391511
 215400,0.9391037
 215410,0.9390385
 215420,0.9389852
 215430,0.9389023
 215440,0.9388786
 215450,0.9388135
 215460,0.9386535
 215470,0.9385232
 215480,0.9384285
 215490,0.9382685
 215500,0.9381323
 215510,0.9380908
 215520,0.9380020
 215530,0.9379309
 215550,0.9379013
 215560,0.9378776
 215570,0.9378717
 215580,0.9376584
 215600,0.9375696
 215610,0.9375044
 215620,0.9373327
 215660,0.9372616
 215670,0.9372083
 215680,0.9371668
 215700,0.9371609
 215720,0.9370957
 215750,0.9370720
 215780,0.9370543
 215790,0.9370365
 215810,0.9364797
 215820,0.9364679
 215830,0.9362961
 215840,0.9362843
 215850,0.9362013
 215860,0.9360947
 215870,0.9360770
 215880,0.9360592
 215890,0.9360533
 215900,0.9360059
 215910,0.9360000
 215920,0.9347442
 215930,0.9346198
 215940,0.9343711
 215950,0.9338676
 215960,0.9338024
 215970,0.9336011
 215980,0.9334648
 215990,0.9333878
 216020,0.9333819
 216030,0.9333582
 216040,0.9333464
 216050,0.9332397
 216060,0.9332279
 216070,0.9329021
 216090,0.9327837
 216100,0.9327007
 216110,0.9326119
 216130,0.9325645
 216140,0.9324934
 216150,0.9324401
 216170,0.9323690
 216190,0.9323098
 216210,0.9322743
 216220,0.9322091
 216240,0.9321203
 216270,0.9320847
 216280,0.9320433
 216290,0.9319544
 216300,0.9317826
 216310,0.9317293
 216320,0.9315220
 216330,0.9314924
 216340,0.9314865
 216350,0.9313266
 216360,0.9312496
 216370,0.9311785
 216390,0.9311607
 216400,0.9311489
 216410,0.9310600
 216420,0.9310482
 216430,0.9309889
 216440,0.9306039
 216450,0.9305269
 216460,0.9304736
 216470,0.9304381
 216480,0.9302959
 216490,0.9302663
 216500,0.9301360
 216510,0.9300827
 216520,0.9299938
 216530,0.9299524
 216550,0.9298635
 216560,0.9298043
 216570,0.9297095
 216590,0.9296384
 216600,0.9295141
 216610,0.9294726
 216670,0.9294548
 216680,0.9294074
 216700,0.9292831
 216710,0.9290047
 216740,0.9289040
 216750,0.9288862
 216760,0.9288566
 216780,0.9287677
 216800,0.9287440
 216840,0.9286730
 216850,0.9285604
 216860,0.9285367
 216870,0.9284834
 216880,0.9284242
 216890,0.9282524
 216900,0.9282050
 216920,0.9281399
 216930,0.9281280
 216940,0.9281103
 216970,0.9280510
 216980,0.9279326
 216990,0.9279266
 217000,0.9277786
 217010,0.9277667
 217020,0.9277430
 217030,0.9277371
 217050,0.9275298
 217060,0.9275239
 217070,0.9274883
 217080,0.9274469
 217090,0.9274350
 217110,0.9273521
 217130,0.9273166
 217140,0.9272988
 217170,0.9272633
 217220,0.9272336
 217230,0.9271685
 217240,0.9264695
 217260,0.9264340
 217270,0.9261734
 217300,0.9261378
 217330,0.9261319
 217340,0.9261260
 217370,0.9261201
 217400,0.9261082
 217420,0.9260549
 217430,0.9259720
 217450,0.9259483
 217460,0.9259424
 217480,0.9259365
 217500,0.9259009
 217510,0.9258180
 217520,0.9257943
 217550,0.9257528
 217560,0.9257469
 217590,0.9256995
 217650,0.9256581
 217660,0.9255811
 217690,0.9255514
 217700,0.9255455
 217710,0.9255337
 217720,0.9253441
 217730,0.9252849
 217750,0.9252790
 217760,0.9252731
 217770,0.9252612
 217780,0.9252434
 217820,0.9252316
 217840,0.9252257
 217850,0.9252198
 217910,0.9251783
 218020,0.9250717
 218040,0.9250243
 218070,0.9249828
 218100,0.9248762
 218150,0.9248229
 218160,0.9247459
 218180,0.9247400
 218200,0.9246867
 218250,0.9246630
 218270,0.9246334
 218300,0.9245919
 218320,0.9245682
 218330,0.9245149
 218350,0.9244142
 218360,0.9244024
 218420,0.9243490
 218470,0.9242957
 218480,0.9242720
 218520,0.9242483
 218530,0.9242069
 218570,0.9241003
 218610,0.9240410
 218650,0.9240055
 218660,0.9239344
 218680,0.9238100
 218690,0.9237271
 218710,0.9236797
 218720,0.9236205
 218740,0.9235790
 218760,0.9234546
 218770,0.9234132
 218800,0.9233599
 218820,0.9232888
 218830,0.9231585
 218880,0.9230815
 218910,0.9229630
 218960,0.9229097
 218980,0.9228031
 219020,0.9227498
 219050,0.9226728
 219080,0.9225602
 219090,0.9225247
 219100,0.9225069
 219110,0.9224122
 219130,0.9223292
 219160,0.9222759
 219210,0.9222345
 219230,0.9221871
 219310,0.9220864
 219320,0.9220508
 219340,0.9219087
 219360,0.9218791
 219370,0.9218317
 219410,0.9217665
 219470,0.9215711
 219520,0.9215059
 219580,0.9214408
 219620,0.9213756
 219780,0.9213697
 219790,0.9213638
 219810,0.9213578
 219830,0.9213401
 219850,0.9213341
 219870,0.9213282
 219910,0.9213223
 219950,0.9213164
 220060,0.9212986
 220070,0.9212038
 220080,0.9211979
 220100,0.9211742
 220110,0.9209906
 220140,0.9209787
 220150,0.9209432
 220170,0.9209373
 220180,0.9206411
 220200,0.9206174
 220210,0.9205819
 220220,0.9204457
 220250,0.9204397
 220260,0.9204220
 220270,0.9203983
 220280,0.9203805
 220290,0.9203509
 220300,0.9203450
 220330,0.9202265
 220350,0.9197763
 220360,0.9197586
 220370,0.9197349
 220380,0.9197171
 220430,0.9196756
 220440,0.9196046
 220460,0.9195927
 220480,0.9195335
 220490,0.9195157
 220500,0.9195039
 220520,0.9194683
 220530,0.9194565
 220590,0.9194506
 220600,0.9194328
 220640,0.9194150
 220660,0.9188997
 220690,0.9185443
 220700,0.9185384
 220710,0.9184081
 220720,0.9184022
 220730,0.9183962
