 159410,0.9999921
 159430,0.9999212
 159450,0.9999133
 159460,0.9999055
 159490,0.9997873
 159500,0.9997558
 159510,0.9997479
 159520,0.9996061
 159590,0.9995037
 159660,0.9994643
 159670,0.9994407
 159720,0.9993698
 159730,0.9993068
 159740,0.9992753
 159750,0.9992674
 159760,0.9992517
 159770,0.9992280
 159780,0.9992201
 159790,0.9992123
 159820,0.9991650
 159850,0.9989996
 159890,0.9988263
 159910,0.9987790
 159920,0.9987081
 159940,0.9986608
 159980,0.9985821
 159990,0.9984875
 160000,0.9984718
 160010,0.9984482
 160020,0.9983458
 160030,0.9983300
 160050,0.9982512
 160060,0.9982276
 160070,0.9981016
 160080,0.9980464
 160090,0.9979519
 160100,0.9978258
 160110,0.9977707
 160120,0.9976998
 160140,0.9976604
 160150,0.9976053
 160160,0.9975895
 160170,0.9975816
 160210,0.9975265
 160250,0.9974792
 160260,0.9974083
 160270,0.9973138
 160280,0.9972587
 160290,0.9971641
 160300,0.9512706
 160310,0.9511209
 160320,0.9510579
 160330,0.9509319
 160340,0.9499551
 160350,0.9499000
 160360,0.9498842
 160370,0.9498606
 160400,0.9498527
 160410,0.9498369
 160430,0.9498291
 160440,0.9498054
 160450,0.9497976
 160460,0.9489310
 160470,0.9489232
 160490,0.9489074
 160500,0.9488838
 160510,0.9488286
 160540,0.9487735
 160550,0.9487577
 160560,0.9487420
 160570,0.9487184
 160580,0.9486868
 160590,0.9486632
 160610,0.9486553
 160620,0.9486475
 160640,0.9486396
 160650,0.9486159
 160670,0.9485923
 160680,0.9485687
 160720,0.9485529
 160730,0.9485293
 160740,0.9485214
 160750,0.9485135
 160790,0.9483954
 160810,0.9483402
 160820,0.9483166
 160830,0.9482536
 160840,0.9482221
 160850,0.9482063
 160880,0.9481984
 160890,0.9481197
 160900,0.9480409
 160910,0.9479306
 160920,0.9478991
 160930,0.9478912
 160940,0.9478125
 160950,0.9477888
 160960,0.9476785
 160970,0.9475683
 160980,0.9473319
 160990,0.9472768
 161000,0.9472453
 161010,0.9471980
 161020,0.9471744
 161030,0.9471350
 161040,0.9471035
 161050,0.9470484
 161060,0.9470326
 161070,0.9469775
 161080,0.9469617
 161090,0.9467884
 161100,0.9467805
 161110,0.9467726
 161120,0.9467017
 161130,0.9466072
 161140,0.9464733
 161150,0.9462921
 161160,0.9462291
 161170,0.9462212
 161180,0.9461976
 161190,0.9461661
 161200,0.9460952
 161210,0.9460794
 161220,0.9459770
 161230,0.9459298
 161250,0.9459219
 161260,0.9458195
 161270,0.9457328
 161280,0.9455753
 161290,0.9455438
 161300,0.9455201
 161310,0.9454177
 161320,0.9453547
 161330,0.9452444
 161340,0.9451893
 161350,0.9451184
 161380,0.9450790
 161390,0.9450711
 161410,0.9450554
 161420,0.9450081
 161430,0.9449372
 161440,0.9446930
 161450,0.9444803
 161460,0.9444567
 161470,0.9442913
 161480,0.9442283
 161490,0.9442046
 161500,0.9439762
 161520,0.9438423
 161530,0.9438186
 161540,0.9437162
 161550,0.9436690
 161560,0.9436138
 161570,0.9433539
 161580,0.9431963
 161590,0.9430624
 161620,0.9429521
 161650,0.9428182
 161660,0.9425346
 161670,0.9425110
 161680,0.9424795
 161690,0.9424401
 161700,0.9424322
 161710,0.9424086
 161730,0.9423928
 161740,0.9423377
 161750,0.9422904
 161760,0.9422589
 161770,0.9422510
 161780,0.9421959
 161790,0.9420305
 161800,0.9419123
 161810,0.9418887
 161820,0.9418808
 161830,0.9417784
 161840,0.9417390
 161850,0.9416839
 161860,0.9415736
 161870,0.9415342
 161880,0.9414003
 161890,0.9413294
 161900,0.9410222
 161910,0.9408489
 161920,0.9406519
 161930,0.9405574
 161940,0.9404077
 161950,0.9402266
 161960,0.9401872
 161970,0.9400217
 161980,0.9399351
 162000,0.9398563
 162010,0.9397775
 162020,0.9397460
 162030,0.9393994
 162040,0.9391867
 162050,0.9391552
 162060,0.9391001
 162070,0.9390607
 162080,0.9387929
 162090,0.9387692
 162100,0.9386668
 162110,0.9385802
 162120,0.9385172
 162130,0.9382966
 162140,0.9382808
 162150,0.9382257
 162160,0.9381942
 162170,0.9381233
 162180,0.9379894
 162190,0.9379500
 162200,0.9378712
 162220,0.9378476
 162230,0.9376664
 162240,0.9376191
 162250,0.9375719
 162270,0.9374931
 162280,0.9374380
 162290,0.9373434
 162300,0.9372174
 162310,0.9372016
 162320,0.9371307
 162330,0.9370520
 162340,0.9364139
 162350,0.9363509
 162360,0.9353583
 162370,0.9353347
 162380,0.9351378
 162390,0.9350905
 162400,0.9349724
 162410,0.9347045
 162420,0.9342240
 162430,0.9341767
 162440,0.9341216
 162450,0.9339562
 162460,0.9334914
 162470,0.9334048
 162480,0.9332393
 162490,0.9332236
 162500,0.9330582
 162510,0.9327194
 162530,0.9324910
 162560,0.9324358
 162570,0.9323965
 162580,0.9323886
 162590,0.9323807
 162610,0.9322468
 162620,0.9321838
 162630,0.9321680
 162660,0.9321050
 162670,0.9320498
 162680,0.9318844
 162690,0.9316087
 162700,0.9315693
 162720,0.9314039
 162740,0.9313803
 162760,0.9313330
 162770,0.9312779
 162800,0.9310809
 162810,0.9309470
 162820,0.9307422
 162830,0.9305453
 162840,0.9304665
 162850,0.9304114
 162860,0.9303405
 162870,0.9303326
 162880,0.9303011
 162890,0.9301120
 162900,0.9299939
 162920,0.9299308
 162930,0.9298442
 162940,0.9297497
 162950,0.9297260
 162970,0.9297181
 162980,0.9294109
 163000,0.9293558
 163010,0.9291116
 163030,0.9290486
 163040,0.9289934
 163060,0.9288910
 163070,0.9288516
 163080,0.9287965
 163090,0.9287098
 163110,0.9286862
 163120,0.9285208
 163130,0.9284814
 163150,0.9283396
 163160,0.9283239
 163190,0.9282845
 163200,0.9281190
 163210,0.9281112
 163220,0.9281033
 163230,0.9280875
 163240,0.9280403
 163250,0.9280324
 163290,0.9280088
 163300,0.9279851
 163310,0.9278906
 163330,0.9277646
 163340,0.9277567
 163350,0.9277173
 163360,0.9275519
 163370,0.9275440
 163380,0.9273392
 163390,0.9265830
 163410,0.9264018
 163420,0.9263388
 163430,0.9262994
 163440,0.9262836
 163450,0.9262757
 163480,0.9262206
 163490,0.9261891
 163500,0.9261182
 163530,0.9260709
 163540,0.9260631
 163560,0.9260000
 163580,0.9259685
 163590,0.9259528
 163610,0.9258267
 163670,0.9258110
 163690,0.9257322
 163700,0.9256849
 163720,0.9254959
 163740,0.9254407
 163760,0.9254329
 163780,0.9253698
 163800,0.9253305
 163810,0.9252832
 163820,0.9252517
 163830,0.9251650
 163850,0.9251414
 163930,0.9250705
 163960,0.9249917
 163970,0.9249681
 163980,0.9248263
 163990,0.9247475
 164010,0.9247081
 164020,0.9246451
 164030,0.9245191
 164050,0.9244955
 164090,0.9244482
 164110,0.9244167
 164120,0.9243615
 164160,0.9243379
 164170,0.9242670
 164180,0.9242434
 164190,0.9242197
 164210,0.9241646
 164240,0.9240937
 164280,0.9240701
 164320,0.9239519
 164330,0.9239283
 164350,0.9238968
 164360,0.9238574
 164380,0.9236132
 164400,0.9235502
 164420,0.9234950
 164440,0.9234714
 164450,0.9234084
 164460,0.9233690
 164490,0.9233611
 164520,0.9233296
 164550,0.9232902
